學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
580	0013	國立中正大學	221101	哲學系	D 日	M 碩士	21	0	4	10 嘉義縣	1 一般
581	0013	國立中正大學	310101	經濟學系	D 日	M 碩士	62	0	21	10 嘉義縣	1 一般
582	0013	國立中正大學	310201	政治學系	D 日	M 碩士	21	0	5	10 嘉義縣	1 一般
583	0013	國立中正大學	310501	(應用)心理學系	D 日	M 碩士	81	0	18	10 嘉義縣	1 一般
584	0013	國立中正大學	310903	戰略暨國際事務研究所	D 日	M 碩士	43	4	19	10 嘉義縣	1 一般
585	0013	國立中正大學	311003	勞工(關係)學系	D 日	M 碩士	58	0	15	10 嘉義縣	1 一般
586	0013	國立中正大學	311007	犯罪(防治)學系	D 日	M 碩士	62	0	15	10 嘉義縣	1 一般
587	0013	國立中正大學	320102	傳播學系	D 日	M 碩士	61	0	11	10 嘉義縣	1 一般
588	0013	國立中正大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	67	0	22	10 嘉義縣	1 一般
589	0013	國立中正大學	340301	企業管理學系	D 日	M 碩士	118	0	44	10 嘉義縣	1 一般
590	0013	國立中正大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	88	0	43	10 嘉義縣	1 一般
591	0013	國立中正大學	340531	國際財務金融管理學位學程	D 日	M 碩士	11	0	0	10 嘉義縣	1 一般
592	0013	國立中正大學	380101	法律學系	D 日	M 碩士	180	0	37	10 嘉義縣	1 一般
593	0013	國立中正大學	380201	財經法律學系	D 日	M 碩士	72	0	13	10 嘉義縣	1 一般
594	0013	國立中正大學	420103	生命科學系	D 日	M 碩士	39	0	20	10 嘉義縣	1 一般
595	0013	國立中正大學	440103	化學暨生物化學系	D 日	M 碩士	114	0	50	10 嘉義縣	1 一般
596	0013	國立中正大學	440208	地球與環境科學系	D 日	M 碩士	46	0	17	10 嘉義縣	1 一般
597	0013	國立中正大學	440301	物理學系	D 日	M 碩士	56	0	39	10 嘉義縣	1 一般
598	0013	國立中正大學	460101	數學系	D 日	M 碩士	64	0	23	10 嘉義縣	1 一般
599	0013	國立中正大學	480109	資訊管理(技術)學系	D 日	M 碩士	107	0	36	10 嘉義縣	1 一般
600	0013	國立中正大學	520101	電機(與控制)工程學系	D 日	M 碩士	284	0	97	10 嘉義縣	1 一般
601	0013	國立中正大學	520114	資訊工程學系	D 日	M 碩士	265	0	103	10 嘉義縣	1 一般
602	0013	國立中正大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	119	0	50	10 嘉義縣	1 一般
603	0013	國立中正大學	520201	(動力)機械工程學系	D 日	M 碩士	180	0	70	10 嘉義縣	1 一般
604	0013	國立中正大學	520230	(光)機電整合(工程)研究所	D 日	M 碩士	54	6	21	10 嘉義縣	1 一般
605	0013	國立中正大學	520268	前瞻製造系統學位學程	D 日	M 碩士	5	0	0	10 嘉義縣	1 一般
606	0013	國立中正大學	520401	化學工程學系	D 日	M 碩士	102	0	41	10 嘉義縣	1 一般
607	0013	國立中正大學	760304	社會福利學系	D 日	M 碩士	60	0	13	10 嘉義縣	1 一般
608	0013	國立中正大學	810302	運動競技學系	D 日	M 碩士	37	0	9	10 嘉義縣	1 一般
609	0014	國立高雄師範大學	140101	教育學系	D 日	M 碩士	50	0	9	50 高雄市	3 師範
610	0014	國立高雄師範大學	140203	華語(文)教學學系	D 日	M 碩士	46	6	6	50 高雄市	3 師範
611	0014	國立高雄師範大學	140302	(工業)科技教育學系	D 日	M 碩士	48	0	16	50 高雄市	3 師範
612	0014	國立高雄師範大學	140315	體育學系	D 日	M 碩士	40	0	8	50 高雄市	3 師範
613	0014	國立高雄師範大學	140331	科學教育暨環境教育研究所	D 日	M 碩士	74	6	11	50 高雄市	3 師範
614	0014	國立高雄師範大學	140501	成人(及繼續)教育學系	D 日	M 碩士	53	7	6	50 高雄市	3 師範
615	0014	國立高雄師範大學	140601	特殊教育學系	D 日	M 碩士	101	0	20	50 高雄市	3 師範
616	0014	國立高雄師範大學	149903	性別教育研究所	D 日	M 碩士	57	5	8	50 高雄市	3 師範
617	0014	國立高雄師範大學	210101	(應用)美術學系	D 日	M 碩士	72	0	22	50 高雄市	3 師範
618	0014	國立高雄師範大學	210401	音樂學系	D 日	M 碩士	41	0	21	50 高雄市	3 師範
619	0014	國立高雄師範大學	210708	跨領域藝術研究所	D 日	M 碩士	54	4	9	50 高雄市	3 師範
620	0014	國立高雄師範大學	220105	臺灣歷史文化及語言研究所	D 日	M 碩士	52	7	8	50 高雄市	3 師範
621	0014	國立高雄師範大學	220201	(中)國(語)文學系	D 日	M 碩士	48	0	11	50 高雄市	3 師範
622	0014	國立高雄師範大學	220208	經學研究所	D 日	M 碩士	29	7	6	50 高雄市	3 師範
623	0014	國立高雄師範大學	220308	英語學系	D 日	M 碩士	62	0	13	50 高雄市	3 師範
624	0014	國立高雄師範大學	230201	視覺(傳達)設計學系	D 日	M 碩士	53	0	7	50 高雄市	3 師範
625	0014	國立高雄師範大學	230303	工業(產品)設計學系	D 日	M 碩士	27	0	4	50 高雄市	3 師範
626	0014	國立高雄師範大學	310520	諮商心理與復健諮商研究所	D 日	M 碩士	111	9	18	50 高雄市	3 師範
627	0014	國立高雄師範大學	310601	地理學系	D 日	M 碩士	45	0	16	50 高雄市	3 師範
628	0014	國立高雄師範大學	310722	客家文化(產業)研究所	D 日	M 碩士	36	5	7	50 高雄市	3 師範
629	0014	國立高雄師範大學	340305	事業經營學系	D 日	M 碩士	19	0	7	50 高雄市	3 師範
630	0014	國立高雄師範大學	349918	人力與知識管理系	D 日	M 碩士	30	7	14	50 高雄市	3 師範
631	0014	國立高雄師範大學	420302	(自然)生物科技學系	D 日	M 碩士	44	0	9	50 高雄市	3 師範
632	0014	國立高雄師範大學	440101	化學系	D 日	M 碩士	31	0	23	50 高雄市	3 師範
633	0014	國立高雄師範大學	440301	物理學系	D 日	M 碩士	19	0	10	50 高雄市	3 師範
634	0014	國立高雄師範大學	460101	數學系	D 日	M 碩士	33	0	16	50 高雄市	3 師範
635	0014	國立高雄師範大學	480317	軟體工程與管理學系	D 日	M 碩士	34	0	6	50 高雄市	3 師範
636	0014	國立高雄師範大學	520103	(微)電子(工程)學系	D 日	M 碩士	22	0	7	50 高雄市	3 師範
637	0014	國立高雄師範大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	27	0	8	50 高雄市	3 師範
638	0014	國立高雄師範大學	521323	工程國際學位學程	D 日	M 碩士	5	0	0	50 高雄市	3 師範
639	0015	國立彰化師範大學	140101	教育學系	D 日	M 碩士	34	8	8	07 彰化縣	3 師範
640	0015	國立彰化師範大學	140206	(自然)科學教育(與應用)	D 日	M 碩士	43	6	9	07 彰化縣	3 師範
641	0015	國立彰化師範大學	140221	公共事務與公民教育學系	D 日	M 碩士	31	0	8	07 彰化縣	3 師範
642	0015	國立彰化師範大學	140301	工業教育(與技術)學系	D 日	M 碩士	80	0	19	07 彰化縣	3 師範
643	0015	國立彰化師範大學	140330	運動學系	D 日	M 碩士	25	0	8	07 彰化縣	3 師範
644	0015	國立彰化師範大學	140601	特殊教育學系	D 日	M 碩士	81	0	17	07 彰化縣	3 師範
645	0015	國立彰化師範大學	210101	(應用)美術學系	D 日	M 碩士	56	0	6	07 彰化縣	3 師範
646	0015	國立彰化師範大學	220101	臺灣文學系	D 日	M 碩士	27	4	5	07 彰化縣	3 師範
647	0015	國立彰化師範大學	220201	(中)國(語)文學系	D 日	M 碩士	47	0	7	07 彰化縣	3 師範
648	0015	國立彰化師範大學	220308	英語學系	D 日	M 碩士	61	0	8	07 彰化縣	3 師範
649	0015	國立彰化師範大學	220328	兒童英語學系	D 日	M 碩士	28	5	7	07 彰化縣	3 師範
650	0015	國立彰化師範大學	220501	翻譯學系	D 日	M 碩士	39	4	11	07 彰化縣	3 師範
651	0015	國立彰化師範大學	220901	(歷)史學系	D 日	M 碩士	30	7	3	07 彰化縣	3 師範
652	0015	國立彰化師範大學	310506	輔導與諮商學系	D 日	M 碩士	128	0	22	07 彰化縣	3 師範
653	0015	國立彰化師範大學	310601	地理學系	D 日	M 碩士	26	0	6	07 彰化縣	3 師範
654	0015	國立彰化師範大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	53	0	22	07 彰化縣	3 師範
655	0015	國立彰化師範大學	340301	企業管理學系	D 日	M 碩士	66	0	29	07 彰化縣	3 師範
656	0015	國立彰化師範大學	340528	財務金融技術學系	D 日	M 碩士	51	0	23	07 彰化縣	3 師範
657	0015	國立彰化師範大學	349919	人力資源管理(與發展)學系	D 日	M 碩士	54	4	17	07 彰化縣	3 師範
658	0015	國立彰化師範大學	420101	生物(科)學系	D 日	M 碩士	55	0	13	07 彰化縣	3 師範
659	0015	國立彰化師範大學	420301	生物技術系	D 日	M 碩士	0	0	9	07 彰化縣	3 師範
660	0015	國立彰化師範大學	440101	化學系	D 日	M 碩士	36	0	16	07 彰化縣	3 師範
661	0015	國立彰化師範大學	440301	物理學系	D 日	M 碩士	36	0	11	07 彰化縣	3 師範
662	0015	國立彰化師範大學	460101	數學系	D 日	M 碩士	27	0	7	07 彰化縣	3 師範
663	0015	國立彰化師範大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	22	5	7	07 彰化縣	3 師範
664	0015	國立彰化師範大學	480109	資訊管理(技術)學系	D 日	M 碩士	51	0	20	07 彰化縣	3 師範
665	0015	國立彰化師範大學	520101	電機(與控制)工程學系	D 日	M 碩士	55	0	27	07 彰化縣	3 師範
666	0015	國立彰化師範大學	520103	(微)電子(工程)學系	D 日	M 碩士	40	0	15	07 彰化縣	3 師範
667	0015	國立彰化師範大學	520108	光電科技(學)研究所	D 日	M 碩士	19	7	14	07 彰化縣	3 師範
668	0015	國立彰化師範大學	520114	資訊工程學系	D 日	M 碩士	53	0	21	07 彰化縣	3 師範
669	0015	國立彰化師範大學	520123	電信工程學系	D 日	M 碩士	24	5	2	07 彰化縣	3 師範
670	0015	國立彰化師範大學	520188	電資類產業研發專班	D 日	M 碩士	17	0	0	07 彰化縣	3 師範
671	0015	國立彰化師範大學	520203	車輛科技研究所	D 日	M 碩士	30	5	12	07 彰化縣	3 師範
672	0015	國立彰化師範大學	520226	(機械與)機電工程學系	D 日	M 碩士	56	0	18	07 彰化縣	3 師範
673	0015	國立彰化師範大學	760102	復健諮商研究所	D 日	M 碩士	48	6	6	07 彰化縣	3 師範
674	0015	國立彰化師範大學	810405	運動(與)健康(促進)系	D 日	M 碩士	19	4	5	07 彰化縣	3 師範
675	0016	國立陽明大學	210717	視覺文化研究所	D 日	M 碩士	12	4	1	30 臺北市	1 一般
676	0016	國立陽明大學	221103	心智哲學研究所	D 日	M 碩士	14	7	3	30 臺北市	1 一般
677	0016	國立陽明大學	229916	亞際文化研究學位學程	D 日	M 碩士	2	0	0	30 臺北市	1 一般
678	0016	國立陽明大學	311018	科技與社會研究所	D 日	M 碩士	22	7	3	30 臺北市	1 一般
679	0016	國立陽明大學	340901	醫務管理學系	D 日	M 碩士	14	7	11	30 臺北市	1 一般
680	0016	國立陽明大學	420103	生命科學系	D 日	M 碩士	66	0	26	30 臺北市	1 一般
681	0016	國立陽明大學	420402	微生物(與)免疫學系	D 日	M 碩士	49	10	20	30 臺北市	1 一般
682	0016	國立陽明大學	420502	生化暨分子生物研究所	D 日	M 碩士	44	11	26	30 臺北市	1 一般
683	0016	國立陽明大學	420606	生物(與)醫學資訊學系	D 日	M 碩士	61	10	19	30 臺北市	1 一般
684	0016	國立陽明大學	521103	生醫光電(工程)研究所	D 日	M 碩士	48	8	19	30 臺北市	1 一般
685	0016	國立陽明大學	521108	生物醫學工程學系	D 日	M 碩士	86	0	40	30 臺北市	1 一般
686	0016	國立陽明大學	720102	臨床醫學研究所	D 日	M 碩士	22	11	5	30 臺北市	1 一般
687	0016	國立陽明大學	720109	生理學研究所	D 日	M 碩士	38	8	13	30 臺北市	1 一般
688	0016	國立陽明大學	720111	神經科學研究所	D 日	M 碩士	24	11	13	30 臺北市	1 一般
689	0016	國立陽明大學	720114	解剖學暨細胞生物學研究所	D 日	M 碩士	27	8	18	30 臺北市	1 一般
690	0016	國立陽明大學	720120	急重症醫學研究所	D 日	M 碩士	36	6	3	30 臺北市	1 一般
691	0016	國立陽明大學	720122	腦科學研究所	D 日	M 碩士	40	9	19	30 臺北市	1 一般
692	0016	國立陽明大學	720201	公共衛生學系	D 日	M 碩士	59	9	14	30 臺北市	1 一般
693	0016	國立陽明大學	720205	衛生福利學系	D 日	M 碩士	49	7	15	30 臺北市	1 一般
694	0016	國立陽明大學	720218	環境暨職業衛生學系	D 日	M 碩士	25	6	11	30 臺北市	1 一般
695	0016	國立陽明大學	720219	國際衛生學位學程	D 日	M 碩士	18	0	9	30 臺北市	1 一般
696	0016	國立陽明大學	720303	傳統醫藥學系	D 日	M 碩士	16	5	6	30 臺北市	1 一般
697	0016	國立陽明大學	720305	藥理(暨毒理)(學)研究所	D 日	M 碩士	39	7	18	30 臺北市	1 一般
698	0016	國立陽明大學	720309	生(物)藥(科)學系	D 日	M 碩士	38	7	15	30 臺北市	1 一般
699	0016	國立陽明大學	720411	物理治療暨輔助科技學系	D 日	M 碩士	53	0	25	30 臺北市	1 一般
700	0016	國立陽明大學	720602	臨床護理研究所	D 日	M 碩士	70	6	23	30 臺北市	1 一般
701	0016	國立陽明大學	720621	社區健康照護研究所	D 日	M 碩士	21	5	0	30 臺北市	1 一般
702	0016	國立陽明大學	720705	醫學生物技術(暨檢驗)學系	D 日	M 碩士	53	0	25	30 臺北市	1 一般
703	0016	國立陽明大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	45	0	23	30 臺北市	1 一般
704	0016	國立陽明大學	720801	牙醫(科學)學系	D 日	M 碩士	31	0	6	30 臺北市	1 一般
705	0016	國立陽明大學	720806	口腔生物(科學)研究所	D 日	M 碩士	26	7	4	30 臺北市	1 一般
706	0017	國立臺北大學	220201	(中)國(語)文學系	D 日	M 碩士	32	0	6	01 新北市	1 一般
707	0017	國立臺北大學	220901	(歷)史學系	D 日	M 碩士	26	0	3	01 新北市	1 一般
708	0017	國立臺北大學	229919	民俗藝術與文化資產研究所	D 日	M 碩士	31	4	10	01 新北市	1 一般
709	0017	國立臺北大學	310101	經濟學系	D 日	M 碩士	54	0	33	01 新北市	1 一般
710	0017	國立臺北大學	310301	社會學系	D 日	M 碩士	32	0	11	01 新北市	1 一般
711	0017	國立臺北大學	310802	公共行政與政策學系	D 日	M 碩士	83	0	27	01 新北市	1 一般
712	0017	國立臺北大學	311007	犯罪(防治)學系	D 日	M 碩士	43	6	17	01 新北市	1 一般
713	0017	國立臺北大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	35	0	14	01 新北市	1 一般
714	0017	國立臺北大學	340301	企業管理學系	D 日	M 碩士	211	0	109	01 新北市	1 一般
715	0017	國立臺北大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	25	5	12	01 新北市	1 一般
716	0017	國立臺北大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	8	0	2	01 新北市	1 一般
717	0017	國立臺北大學	340518	金融與合作經營學系	D 日	M 碩士	34	0	5	01 新北市	1 一般
718	0017	國立臺北大學	340701	財政學系	D 日	M 碩士	23	0	12	01 新北市	1 一般
719	0017	國立臺北大學	349917	不動產與城鄉環境學系	D 日	M 碩士	54	0	14	01 新北市	1 一般
720	0017	國立臺北大學	380101	法律學系	D 日	M 碩士	304	0	47	01 新北市	1 一般
721	0017	國立臺北大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	37	0	18	01 新北市	1 一般
722	0017	國立臺北大學	480109	資訊管理(技術)學系	D 日	M 碩士	27	5	14	01 新北市	1 一般
723	0017	國立臺北大學	520101	電機(與控制)工程學系	D 日	M 碩士	30	0	14	01 新北市	1 一般
724	0017	國立臺北大學	520114	資訊工程學系	D 日	M 碩士	60	0	25	01 新北市	1 一般
725	0017	國立臺北大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	23	0	6	01 新北市	1 一般
726	0017	國立臺北大學	520188	電資類產業研發專班	D 日	M 碩士	6	0	3	01 新北市	1 一般
727	0017	國立臺北大學	580301	都市計劃(與景觀建築)學系	D 日	M 碩士	50	6	14	01 新北市	1 一般
728	0017	國立臺北大學	589908	城市治理英語學位學程	D 日	M 碩士	13	0	2	01 新北市	1 一般
729	0017	國立臺北大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	57	0	12	01 新北市	1 一般
730	0017	國立臺北大學	850104	自然資源與環境(管理)學系	D 日	M 碩士	26	6	6	01 新北市	1 一般
731	0018	國立嘉義大學	140101	教育學系	D 日	M 碩士	76	0	10	20 嘉義市	1 一般
732	0018	國立嘉義大學	140123	教學專業國際學位學程	D 日	M 碩士	5	0	2	20 嘉義市	1 一般
733	0018	國立嘉義大學	140209	數理教育研究所	D 日	M 碩士	63	7	19	20 嘉義市	1 一般
734	0018	國立嘉義大學	140401	幼兒教育學系	D 日	M 碩士	56	0	8	20 嘉義市	1 一般
735	0018	國立嘉義大學	140601	特殊教育學系	D 日	M 碩士	40	0	13	20 嘉義市	1 一般
736	0018	國立嘉義大學	140702	教育行政(與政策發展)研究所	D 日	M 碩士	30	8	12	20 嘉義市	1 一般
737	0018	國立嘉義大學	140806	數位學習(設計與管理)學系	D 日	M 碩士	26	0	5	20 嘉義市	1 一般
738	0018	國立嘉義大學	210401	音樂學系	D 日	M 碩士	30	0	6	20 嘉義市	1 一般
739	0018	國立嘉義大學	210604	視覺藝術學系	D 日	M 碩士	52	0	12	20 嘉義市	1 一般
740	0018	國立嘉義大學	220201	(中)國(語)文學系	D 日	M 碩士	40	0	7	20 嘉義市	1 一般
741	0018	國立嘉義大學	220706	(應用)外國語言學系	D 日	M 碩士	37	0	5	20 嘉義市	1 一般
742	0018	國立嘉義大學	220907	應用歷史學系	D 日	M 碩士	18	0	2	20 嘉義市	1 一般
743	0018	國立嘉義大學	310102	應用經濟系	D 日	M 碩士	9	0	3	20 嘉義市	1 一般
744	0018	國立嘉義大學	310506	輔導與諮商學系	D 日	M 碩士	112	0	29	20 嘉義市	1 一般
745	0018	國立嘉義大學	310806	公共政策研究所	D 日	M 碩士	4	0	3	20 嘉義市	1 一般
746	0018	國立嘉義大學	340301	企業管理學系	D 日	M 碩士	56	0	21	20 嘉義市	1 一般
747	0018	國立嘉義大學	340828	行銷與觀光管理學系	D 日	M 碩士	72	0	21	20 嘉義市	1 一般
748	0018	國立嘉義大學	349923	生物事業管理學系	D 日	M 碩士	18	0	8	20 嘉義市	1 一般
749	0018	國立嘉義大學	420102	水生生物科學系	D 日	M 碩士	24	0	6	20 嘉義市	1 一般
750	0018	國立嘉義大學	420307	生物資源(與科技)(技術)學系	D 日	M 碩士	26	0	5	20 嘉義市	1 一般
751	0018	國立嘉義大學	420310	生化科技學系	D 日	M 碩士	23	0	17	20 嘉義市	1 一般
752	0018	國立嘉義大學	429905	微生物免疫與生物藥學系	D 日	M 碩士	25	0	4	20 嘉義市	1 一般
753	0018	國立嘉義大學	440102	應用化學系	D 日	M 碩士	43	0	17	20 嘉義市	1 一般
754	0018	國立嘉義大學	440303	電子物理學系	D 日	M 碩士	30	0	8	20 嘉義市	1 一般
755	0018	國立嘉義大學	460102	應用數學系	D 日	M 碩士	16	0	13	20 嘉義市	1 一般
756	0018	國立嘉義大學	480109	資訊管理(技術)學系	D 日	M 碩士	38	0	10	20 嘉義市	1 一般
757	0018	國立嘉義大學	520101	電機(與控制)工程學系	D 日	M 碩士	24	0	8	20 嘉義市	1 一般
758	0018	國立嘉義大學	520114	資訊工程學系	D 日	M 碩士	66	0	19	20 嘉義市	1 一般
759	0018	國立嘉義大學	520239	生物(產業)機電工程學系	D 日	M 碩士	27	0	11	20 嘉義市	1 一般
760	0018	國立嘉義大學	520303	土木與水資源工程學系	D 日	M 碩士	27	0	10	20 嘉義市	1 一般
761	0018	國立嘉義大學	580203	景觀學系	D 日	M 碩士	11	0	0	20 嘉義市	1 一般
762	0018	國立嘉義大學	620102	農藝學系	D 日	M 碩士	29	0	15	20 嘉義市	1 一般
763	0018	國立嘉義大學	620203	動物科學(技術)學系	D 日	M 碩士	31	0	10	20 嘉義市	1 一般
764	0018	國立嘉義大學	620301	園藝學系	D 日	M 碩士	33	0	8	20 嘉義市	1 一般
765	0018	國立嘉義大學	620601	食品科學系	D 日	M 碩士	56	0	36	20 嘉義市	1 一般
766	0018	國立嘉義大學	620901	生物農業科技學系	D 日	M 碩士	29	0	13	20 嘉義市	1 一般
767	0018	國立嘉義大學	620904	農業科技全英學位學程	D 日	M 碩士	1	0	1	20 嘉義市	1 一般
768	0018	國立嘉義大學	621001	森林(暨)(自然保育)(自然資源)學系	D 日	M 碩士	36	0	16	20 嘉義市	1 一般
769	0018	國立嘉義大學	621014	木質材料與設計學系	D 日	M 碩士	23	0	5	20 嘉義市	1 一般
770	0018	國立嘉義大學	640101	獸醫學系	D 日	M 碩士	15	0	8	20 嘉義市	1 一般
771	0018	國立嘉義大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	15	0	4	20 嘉義市	1 一般
772	0018	國立嘉義大學	810515	體育(與)健康(與)(休閒)學系	D 日	M 碩士	50	0	10	20 嘉義市	1 一般
773	0019	國立高雄大學	220306	西洋語文學系	D 日	M 碩士	5	0	0	50 高雄市	1 一般
774	0019	國立高雄大學	239903	創意設計與建築學系	D 日	M 碩士	32	0	11	50 高雄市	1 一般
775	0019	國立高雄大學	310102	應用經濟系	D 日	M 碩士	15	0	6	50 高雄市	1 一般
776	0019	國立高雄大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	16	5	11	50 高雄市	1 一般
777	0019	國立高雄大學	340313	亞太工商管理學系	D 日	M 碩士	30	0	17	50 高雄市	1 一般
778	0019	國立高雄大學	340333	國際商業管理學位學程	D 日	M 碩士	26	0	3	50 高雄市	1 一般
779	0019	國立高雄大學	340508	金融管理學系	D 日	M 碩士	25	0	13	50 高雄市	1 一般
780	0019	國立高雄大學	349988	商管類產業研發專班	D 日	M 碩士	7	0	3	50 高雄市	1 一般
781	0019	國立高雄大學	380101	法律學系	D 日	M 碩士	45	0	5	50 高雄市	1 一般
782	0019	國立高雄大學	380201	財經法律學系	D 日	M 碩士	37	0	6	50 高雄市	1 一般
783	0019	國立高雄大學	389901	政治法律學系	D 日	M 碩士	33	0	4	50 高雄市	1 一般
784	0019	國立高雄大學	420103	生命科學系	D 日	M 碩士	21	0	4	50 高雄市	1 一般
785	0019	國立高雄大學	440102	應用化學系	D 日	M 碩士	33	0	13	50 高雄市	1 一般
786	0019	國立高雄大學	440302	應用物理學系	D 日	M 碩士	11	0	7	50 高雄市	1 一般
787	0019	國立高雄大學	460102	應用數學系	D 日	M 碩士	12	0	3	50 高雄市	1 一般
788	0019	國立高雄大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	20	5	4	50 高雄市	1 一般
789	0019	國立高雄大學	480109	資訊管理(技術)學系	D 日	M 碩士	38	0	4	50 高雄市	1 一般
790	0019	國立高雄大學	520101	電機(與控制)工程學系	D 日	M 碩士	59	0	21	50 高雄市	1 一般
791	0019	國立高雄大學	520114	資訊工程學系	D 日	M 碩士	37	0	8	50 高雄市	1 一般
792	0019	國立高雄大學	520188	電資類產業研發專班	D 日	M 碩士	52	0	22	50 高雄市	1 一般
793	0019	國立高雄大學	520288	機械類產業研發專班	D 日	M 碩士	0	0	2	50 高雄市	1 一般
794	0019	國立高雄大學	520306	土木與環境工程學系	D 日	M 碩士	26	0	8	50 高雄市	1 一般
795	0019	國立高雄大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	37	0	18	50 高雄市	1 一般
796	0019	國立高雄大學	810502	運動(健康)(與)休閒(管理)學系	D 日	M 碩士	22	0	6	50 高雄市	1 一般
797	0020	國立東華大學	140120	課程設計與潛能開發學系	D 日	M 碩士	0	0	26	15 花蓮縣	1 一般
798	0020	國立東華大學	140125	教育與潛能開發學系	D 日	M 碩士	90	0	0	15 花蓮縣	1 一般
799	0020	國立東華大學	140329	體育與運動科學系	D 日	M 碩士	25	0	4	15 花蓮縣	1 一般
800	0020	國立東華大學	140401	幼兒教育學系	D 日	M 碩士	18	0	6	15 花蓮縣	1 一般
801	0020	國立東華大學	140601	特殊教育學系	D 日	M 碩士	23	0	10	15 花蓮縣	1 一般
802	0020	國立東華大學	140710	教育行政與管理學系	D 日	M 碩士	25	0	4	15 花蓮縣	1 一般
803	0020	國立東華大學	210401	音樂學系	D 日	M 碩士	25	0	6	15 花蓮縣	1 一般
804	0020	國立東華大學	210709	藝術與(創意)設計學系	D 日	M 碩士	48	0	9	15 花蓮縣	1 一般
805	0020	國立東華大學	210716	藝術創意產業學系	D 日	M 碩士	63	0	17	15 花蓮縣	1 一般
806	0020	國立東華大學	220201	(中)國(語)文學系	D 日	M 碩士	49	0	7	15 花蓮縣	1 一般
807	0020	國立東華大學	220211	華文文學系	D 日	M 碩士	62	0	3	15 花蓮縣	1 一般
808	0020	國立東華大學	220310	英美(語)文學系	D 日	M 碩士	52	0	12	15 花蓮縣	1 一般
809	0020	國立東華大學	220901	(歷)史學系	D 日	M 碩士	33	0	5	15 花蓮縣	1 一般
810	0020	國立東華大學	310101	經濟學系	D 日	M 碩士	18	0	12	15 花蓮縣	1 一般
811	0020	國立東華大學	310301	社會學系	D 日	M 碩士	20	0	3	15 花蓮縣	1 一般
812	0020	國立東華大學	310402	民族(事務與)發展學系	D 日	M 碩士	44	0	3	15 花蓮縣	1 一般
813	0020	國立東華大學	310404	族群(關係)與文化學系	D 日	M 碩士	22	0	1	15 花蓮縣	1 一般
814	0020	國立東華大學	310518	諮商與臨床心理學系	D 日	M 碩士	138	0	23	15 花蓮縣	1 一般
815	0020	國立東華大學	310720	臺灣文化(及語言)(文學)學系	D 日	M 碩士	46	0	12	15 花蓮縣	1 一般
816	0020	國立東華大學	310801	公共行政學系	D 日	M 碩士	19	0	6	15 花蓮縣	1 一般
817	0020	國立東華大學	340208	會計與財務學位學程	D 日	M 碩士	44	0	15	15 花蓮縣	1 一般
818	0020	國立東華大學	340301	企業管理學系	D 日	M 碩士	65	0	20	15 花蓮縣	1 一般
819	0020	國立東華大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	39	0	13	15 花蓮縣	1 一般
820	0020	國立東華大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	36	0	24	15 花蓮縣	1 一般
821	0020	國立東華大學	340805	運籌(與行銷)管理系	D 日	M 碩士	23	4	11	15 花蓮縣	1 一般
822	0020	國立東華大學	380201	財經法律學系	D 日	M 碩士	44	7	2	15 花蓮縣	1 一般
823	0020	國立東華大學	420103	生命科學系	D 日	M 碩士	20	0	12	15 花蓮縣	1 一般
824	0020	國立東華大學	440101	化學系	D 日	M 碩士	47	0	24	15 花蓮縣	1 一般
825	0020	國立東華大學	440301	物理學系	D 日	M 碩士	38	0	18	15 花蓮縣	1 一般
826	0020	國立東華大學	440501	海洋生物(科技)(暨資源)(技術)系	D 日	M 碩士	52	5	13	15 花蓮縣	1 一般
827	0020	國立東華大學	460102	應用數學系	D 日	M 碩士	25	0	12	15 花蓮縣	1 一般
828	0020	國立東華大學	480109	資訊管理(技術)學系	D 日	M 碩士	15	0	11	15 花蓮縣	1 一般
829	0020	國立東華大學	520101	電機(與控制)工程學系	D 日	M 碩士	56	0	42	15 花蓮縣	1 一般
830	0020	國立東華大學	520106	光電(科學與)工程學系	D 日	M 碩士	24	0	9	15 花蓮縣	1 一般
831	0020	國立東華大學	520114	資訊工程學系	D 日	M 碩士	129	0	42	15 花蓮縣	1 一般
