學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
5054	1008	靜宜大學	220320	日本語文學系	D 日	M 碩士	23	0	1	06 臺中市	1 一般
5055	1008	靜宜大學	220320	日本語文學系	D 日	B 學士	623	19	125	06 臺中市	1 一般
5056	1008	靜宜大學	220346	寰宇外語教育學位學程	D 日	B 學士	68	0	0	06 臺中市	1 一般
5057	1008	靜宜大學	320101	大眾傳播學系	D 日	M 碩士	8	0	3	06 臺中市	1 一般
5058	1008	靜宜大學	320101	大眾傳播學系	D 日	B 學士	283	10	66	06 臺中市	1 一般
5059	1008	靜宜大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	14	0	7	06 臺中市	1 一般
5060	1008	靜宜大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	481	13	83	06 臺中市	1 一般
5061	1008	靜宜大學	340119	寰宇管理學位學程	D 日	B 學士	171	0	0	06 臺中市	1 一般
5062	1008	靜宜大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	26	0	22	06 臺中市	1 一般
5063	1008	靜宜大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	688	17	158	06 臺中市	1 一般
5064	1008	靜宜大學	340301	企業管理學系	D 日	M 碩士	10	0	13	06 臺中市	1 一般
5065	1008	靜宜大學	340301	企業管理學系	D 日	B 學士	706	19	147	06 臺中市	1 一般
5066	1008	靜宜大學	340303	經營(與)管理(技術)學系	P 進	B 學士	10	0	34	06 臺中市	1 一般
5067	1008	靜宜大學	340306	管理(科學)學系	N 職	M 碩士	126	0	45	06 臺中市	1 一般
5068	1008	靜宜大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	55	0	20	06 臺中市	1 一般
5069	1008	靜宜大學	340307	國際企業(與)(管理)學系	D 日	B 學士	725	17	174	06 臺中市	1 一般
5070	1008	靜宜大學	340324	創新與創業管理學系	D 日	M 碩士	3	0	0	06 臺中市	1 一般
5071	1008	靜宜大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	17	0	15	06 臺中市	1 一般
5072	1008	靜宜大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	731	18	157	06 臺中市	1 一般
5073	1008	靜宜大學	380101	法律學系	D 日	M 碩士	39	0	3	06 臺中市	1 一般
5074	1008	靜宜大學	380101	法律學系	D 日	B 學士	521	14	81	06 臺中市	1 一般
5075	1008	靜宜大學	380101	法律學系	N 職	M 碩士	13	0	0	06 臺中市	1 一般
5076	1008	靜宜大學	420207	生態人文學系	D 日	M 碩士	11	0	6	06 臺中市	1 一般
5077	1008	靜宜大學	420207	生態人文學系	D 日	B 學士	214	8	44	06 臺中市	1 一般
5078	1008	靜宜大學	440102	應用化學系	D 日	D 博士	20	0	2	06 臺中市	1 一般
5079	1008	靜宜大學	440102	應用化學系	D 日	M 碩士	33	0	7	06 臺中市	1 一般
5080	1008	靜宜大學	440102	應用化學系	D 日	B 學士	420	15	92	06 臺中市	1 一般
5081	1008	靜宜大學	460201	統計(科學)(資訊)學系	D 日	B 學士	187	7	49	06 臺中市	1 一般
5082	1008	靜宜大學	469903	財務與計算數學系	D 日	M 碩士	12	0	9	06 臺中市	1 一般
5083	1008	靜宜大學	469903	財務與計算數學系	D 日	B 學士	389	14	79	06 臺中市	1 一般
5084	1008	靜宜大學	480109	資訊管理(技術)學系	D 日	M 碩士	9	0	6	06 臺中市	1 一般
5085	1008	靜宜大學	480109	資訊管理(技術)學系	D 日	B 學士	456	15	97	06 臺中市	1 一般
5086	1008	靜宜大學	480535	資訊應用與科技管理研究所	N 職	M 碩士	21	0	0	06 臺中市	1 一般
5087	1008	靜宜大學	520114	資訊工程學系	D 日	M 碩士	19	0	6	06 臺中市	1 一般
5088	1008	靜宜大學	520114	資訊工程學系	D 日	B 學士	439	15	98	06 臺中市	1 一般
5089	1008	靜宜大學	520120	資訊學系	N 職	M 碩士	0	0	8	06 臺中市	1 一般
5090	1008	靜宜大學	520199	資訊(電機)學院(不分系)	D 日		0	3	0	06 臺中市	1 一般
5091	1008	靜宜大學	720501	食品營養(科學)系	D 日	D 博士	19	0	2	06 臺中市	1 一般
5092	1008	靜宜大學	720501	食品營養(科學)系	D 日	M 碩士	47	0	23	06 臺中市	1 一般
5093	1008	靜宜大學	720501	食品營養(科學)系	D 日	B 學士	490	17	123	06 臺中市	1 一般
5094	1008	靜宜大學	760307	社會工作與兒童少年福利學系	D 日	M 碩士	63	0	14	06 臺中市	1 一般
5095	1008	靜宜大學	760307	社會工作與兒童少年福利學系	D 日	B 學士	569	13	148	06 臺中市	1 一般
5096	1008	靜宜大學	760307	社會工作與兒童少年福利學系	N 職	M 碩士	43	0	14	06 臺中市	1 一般
5097	1008	靜宜大學	810202	觀光事業(管理)學系	D 日	M 碩士	24	0	10	06 臺中市	1 一般
5098	1008	靜宜大學	810202	觀光事業(管理)學系	D 日	B 學士	781	17	178	06 臺中市	1 一般
5099	1008	靜宜大學	810202	觀光事業(管理)學系	N 職	M 碩士	54	0	12	06 臺中市	1 一般
5100	1008	靜宜大學	810803	化粧品科學系	D 日	M 碩士	25	0	14	06 臺中市	1 一般
5101	1008	靜宜大學	810803	化粧品科學系	D 日	B 學士	583	11	126	06 臺中市	1 一般
5102	1008	靜宜大學	810803	化粧品科學系	N 職	M 碩士	20	0	6	06 臺中市	1 一般
5103	1008	靜宜大學	999901	通識及共同科目	D 日		0	32	0	06 臺中市	1 一般
5104	1008	靜宜大學	999903	軍訓教官	D 日		0	6	0	06 臺中市	1 一般
5105	1008	靜宜大學	999905	師資培育中心	D 日		0	6	0	06 臺中市	1 一般
5106	1008	靜宜大學	999999	其他(包括行政助教)	D 日		0	6	0	06 臺中市	1 一般
5107	1009	長庚大學	230303	工業(產品)設計學系	D 日	M 碩士	30	0	7	03 桃園市	1 一般
5108	1009	長庚大學	230303	工業(產品)設計學系	D 日	B 學士	196	11	39	03 桃園市	1 一般
5109	1009	長庚大學	340301	企業管理學系	D 日	D 博士	33	7	2	03 桃園市	1 一般
5110	1009	長庚大學	340302	工商管理學系	D 日	M 碩士	46	0	17	03 桃園市	1 一般
5111	1009	長庚大學	340302	工商管理學系	D 日	B 學士	223	12	43	03 桃園市	1 一般
5112	1009	長庚大學	340901	醫務管理學系	D 日	M 碩士	41	0	17	03 桃園市	1 一般
5113	1009	長庚大學	340901	醫務管理學系	D 日	B 學士	194	10	48	03 桃園市	1 一般
5114	1009	長庚大學	349997	商管(專業)學院	D 日	M 碩士	61	4	41	03 桃園市	1 一般
5115	1009	長庚大學	349997	商管(專業)學院	N 職	M 碩士	171	0	83	03 桃園市	1 一般
5116	1009	長庚大學	420325	生物科技產業學位學程	D 日	M 碩士	6	0	0	03 桃園市	1 一般
5117	1009	長庚大學	420503	生物醫學(科學)學系	D 日	D 博士	123	0	25	03 桃園市	1 一般
5118	1009	長庚大學	420503	生物醫學(科學)學系	D 日	M 碩士	148	0	57	03 桃園市	1 一般
5119	1009	長庚大學	420503	生物醫學(科學)學系	D 日	B 學士	383	66	85	03 桃園市	1 一般
5120	1009	長庚大學	480109	資訊管理(技術)學系	D 日	M 碩士	53	0	21	03 桃園市	1 一般
5121	1009	長庚大學	480109	資訊管理(技術)學系	D 日	B 學士	387	15	88	03 桃園市	1 一般
5122	1009	長庚大學	520101	電機(與控制)工程學系	D 日	D 博士	41	0	5	03 桃園市	1 一般
5123	1009	長庚大學	520101	電機(與控制)工程學系	D 日	M 碩士	88	0	35	03 桃園市	1 一般
5124	1009	長庚大學	520101	電機(與控制)工程學系	D 日	B 學士	410	22	88	03 桃園市	1 一般
5125	1009	長庚大學	520101	電機(與控制)工程學系	N 職	M 碩士	23	0	11	03 桃園市	1 一般
5126	1009	長庚大學	520103	(微)電子(工程)學系	D 日	D 博士	62	0	3	03 桃園市	1 一般
5127	1009	長庚大學	520103	(微)電子(工程)學系	D 日	M 碩士	57	0	33	03 桃園市	1 一般
5128	1009	長庚大學	520103	(微)電子(工程)學系	D 日	B 學士	405	25	73	03 桃園市	1 一般
5129	1009	長庚大學	520103	(微)電子(工程)學系	N 職	M 碩士	12	0	6	03 桃園市	1 一般
5130	1009	長庚大學	520106	光電(科學與)工程學系	D 日	M 碩士	28	7	13	03 桃園市	1 一般
5131	1009	長庚大學	520114	資訊工程學系	D 日	M 碩士	44	0	21	03 桃園市	1 一般
5132	1009	長庚大學	520114	資訊工程學系	D 日	B 學士	232	18	43	03 桃園市	1 一般
5133	1009	長庚大學	520201	(動力)機械工程學系	D 日	D 博士	15	0	3	03 桃園市	1 一般
5134	1009	長庚大學	520201	(動力)機械工程學系	D 日	M 碩士	49	0	12	03 桃園市	1 一般
5135	1009	長庚大學	520201	(動力)機械工程學系	D 日	B 學士	199	13	36	03 桃園市	1 一般
5136	1009	長庚大學	520227	醫療機電工程研究所	D 日	M 碩士	23	6	10	03 桃園市	1 一般
5137	1009	長庚大學	520403	化(學)工(程)與材料工程學系	D 日	D 博士	30	0	0	03 桃園市	1 一般
5138	1009	長庚大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	100	0	61	03 桃園市	1 一般
5139	1009	長庚大學	520403	化(學)工(程)與材料工程學系	D 日	B 學士	214	18	55	03 桃園市	1 一般
5140	1009	長庚大學	520403	化(學)工(程)與材料工程學系	N 職	M 碩士	2	0	0	03 桃園市	1 一般
5141	1009	長庚大學	520411	生化與生醫工程研究所	D 日	M 碩士	28	7	13	03 桃園市	1 一般
5142	1009	長庚大學	521108	生物醫學工程學系	D 日	D 博士	13	0	0	03 桃園市	1 一般
5143	1009	長庚大學	720101	醫學系	D 日	B 學士	740	106	102	03 桃園市	1 一般
5144	1009	長庚大學	720102	臨床醫學研究所	D 日	D 博士	224	0	16	03 桃園市	1 一般
5145	1009	長庚大學	720102	臨床醫學研究所	D 日	M 碩士	46	12	4	03 桃園市	1 一般
5146	1009	長庚大學	720104	中(國)醫學系	D 日	M 碩士	40	0	17	03 桃園市	1 一般
5147	1009	長庚大學	720104	中(國)醫學系	D 日	B 學士	413	77	48	03 桃園市	1 一般
5148	1009	長庚大學	720107	(微免暨)分子醫學研究所	D 日	M 碩士	5	0	3	03 桃園市	1 一般
5149	1009	長庚大學	720138	顯微手術國際學位學程	D 日	M 碩士	13	0	2	03 桃園市	1 一般
5150	1009	長庚大學	720401	物理治療系	D 日	D 博士	14	0	2	03 桃園市	1 一般
5151	1009	長庚大學	720401	物理治療系	D 日	M 碩士	29	0	6	03 桃園市	1 一般
5152	1009	長庚大學	720401	物理治療系	D 日	B 學士	188	12	49	03 桃園市	1 一般
5153	1009	長庚大學	720402	職能治療學系	D 日	M 碩士	50	0	19	03 桃園市	1 一般
5154	1009	長庚大學	720402	職能治療學系	D 日	B 學士	180	16	41	03 桃園市	1 一般
5155	1009	長庚大學	720601	護理學系	D 日	M 碩士	117	0	14	03 桃園市	1 一般
5156	1009	長庚大學	720601	護理學系	D 日	B 學士	407	34	94	03 桃園市	1 一般
5157	1009	長庚大學	720601	護理學系	N 職	M 碩士	12	0	10	03 桃園市	1 一般
5158	1009	長庚大學	720608	早期療育(與照護)研究所	D 日	M 碩士	39	6	3	03 桃園市	1 一般
5159	1009	長庚大學	720613	呼吸治療學系	D 日	B 學士	173	8	41	03 桃園市	1 一般
5160	1009	長庚大學	720624	學士後護理學系	D 日	B 學士	41	0	0	03 桃園市	1 一般
5161	1009	長庚大學	720705	醫學生物技術(暨檢驗)學系	D 日	M 碩士	42	0	16	03 桃園市	1 一般
5162	1009	長庚大學	720705	醫學生物技術(暨檢驗)學系	D 日	B 學士	226	20	53	03 桃園市	1 一般
5163	1009	長庚大學	720712	(生物)醫學影像暨放射科學學系	D 日	D 博士	3	0	0	03 桃園市	1 一般
5164	1009	長庚大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	25	0	7	03 桃園市	1 一般
5165	1009	長庚大學	720712	(生物)醫學影像暨放射科學學系	D 日	B 學士	152	14	32	03 桃園市	1 一般
5166	1009	長庚大學	720811	顱顏口腔醫學研究所	D 日	M 碩士	45	6	8	03 桃園市	1 一般
5167	1009	長庚大學	729915	健康照護產業學位學程	D 日	M 碩士	12	0	0	03 桃園市	1 一般
5168	1009	長庚大學	999901	通識及共同科目	D 日		0	54	0	03 桃園市	1 一般
5169	1009	長庚大學	999903	軍訓教官	D 日		0	6	0	03 桃園市	1 一般
5170	1009	長庚大學	999909	校長	D 日		0	1	0	03 桃園市	1 一般
5171	1009	長庚大學	999999	其他(包括行政助教)	D 日		0	6	0	03 桃園市	1 一般
5172	1010	元智大學	210709	藝術與(創意)設計學系	D 日	M 碩士	30	0	2	03 桃園市	1 一般
5173	1010	元智大學	210709	藝術與(創意)設計學系	D 日	B 學士	244	9	36	03 桃園市	1 一般
5174	1010	元智大學	220201	(中)國(語)文學系	D 日	M 碩士	20	0	6	03 桃園市	1 一般
5175	1010	元智大學	220201	(中)國(語)文學系	D 日	B 學士	227	9	46	03 桃園市	1 一般
5176	1010	元智大學	220303	應用外語系	D 日	M 碩士	33	0	3	03 桃園市	1 一般
5177	1010	元智大學	220303	應用外語系	D 日	B 學士	263	11	53	03 桃園市	1 一般
5178	1010	元智大學	220303	應用外語系	N 職	M 碩士	27	0	1	03 桃園市	1 一般
5179	1010	元智大學	310304	資訊社會學研究所	N 職	M 碩士	2	0	4	03 桃園市	1 一般
5180	1010	元智大學	310306	社會暨政策科學學系	D 日	M 碩士	23	0	5	03 桃園市	1 一般
5181	1010	元智大學	310306	社會暨政策科學學系	D 日	B 學士	262	10	57	03 桃園市	1 一般
5182	1010	元智大學	310306	社會暨政策科學學系	N 職	M 碩士	81	0	22	03 桃園市	1 一般
5183	1010	元智大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	33	0	6	03 桃園市	1 一般
5184	1010	元智大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	560	14	113	03 桃園市	1 一般
5185	1010	元智大學	340122	財務金融暨會計研究所	D 日	M 碩士	93	0	51	03 桃園市	1 一般
5186	1010	元智大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	134	0	51	03 桃園市	1 一般
5187	1010	元智大學	340306	管理(科學)學系	N 職	M 碩士	265	0	125	03 桃園市	1 一般
5188	1010	元智大學	349999	管理學院(不分系)	D 日	D 博士	107	0	10	03 桃園市	1 一般
5189	1010	元智大學	349999	管理學院(不分系)	D 日	B 學士	"1,843"	66	446	03 桃園市	1 一般
5190	1010	元智大學	420304	生物科技與工程研究所	D 日	M 碩士	20	5	11	03 桃園市	1 一般
5191	1010	元智大學	420606	生物(與)醫學資訊學系	D 日	M 碩士	5	0	1	03 桃園市	1 一般
5192	1010	元智大學	480109	資訊管理(技術)學系	D 日	D 博士	33	0	5	03 桃園市	1 一般
5193	1010	元智大學	480109	資訊管理(技術)學系	D 日	M 碩士	70	0	19	03 桃園市	1 一般
5194	1010	元智大學	480109	資訊管理(技術)學系	D 日	B 學士	503	25	112	03 桃園市	1 一般
5195	1010	元智大學	480109	資訊管理(技術)學系	N 職	M 碩士	79	0	22	03 桃園市	1 一般
5196	1010	元智大學	520101	電機(與控制)工程學系	D 日	D 博士	17	0	3	03 桃園市	1 一般
5197	1010	元智大學	520101	電機(與控制)工程學系	D 日	M 碩士	98	0	43	03 桃園市	1 一般
5198	1010	元智大學	520101	電機(與控制)工程學系	D 日	B 學士	501	21	120	03 桃園市	1 一般
5199	1010	元智大學	520101	電機(與控制)工程學系	N 職	M 碩士	35	0	10	03 桃園市	1 一般
5200	1010	元智大學	520106	光電(科學與)工程學系	D 日	D 博士	6	0	1	03 桃園市	1 一般
5201	1010	元智大學	520106	光電(科學與)工程學系	D 日	M 碩士	40	0	19	03 桃園市	1 一般
5202	1010	元智大學	520106	光電(科學與)工程學系	D 日	B 學士	229	11	53	03 桃園市	1 一般
5203	1010	元智大學	520106	光電(科學與)工程學系	N 職	M 碩士	15	0	5	03 桃園市	1 一般
5204	1010	元智大學	520114	資訊工程學系	D 日	D 博士	28	0	6	03 桃園市	1 一般
5205	1010	元智大學	520114	資訊工程學系	D 日	M 碩士	125	0	68	03 桃園市	1 一般
5206	1010	元智大學	520114	資訊工程學系	D 日	B 學士	630	23	142	03 桃園市	1 一般
5207	1010	元智大學	520114	資訊工程學系	N 職	M 碩士	49	0	6	03 桃園市	1 一般
5208	1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	D 博士	21	0	5	03 桃園市	1 一般
5209	1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	80	0	30	03 桃園市	1 一般
5210	1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	B 學士	477	19	108	03 桃園市	1 一般
5211	1010	元智大學	520126	(光電與)通訊(工程)學系	N 職	M 碩士	30	0	5	03 桃園市	1 一般
5212	1010	元智大學	520201	(動力)機械工程學系	D 日	D 博士	24	0	3	03 桃園市	1 一般
5213	1010	元智大學	520201	(動力)機械工程學系	D 日	M 碩士	64	0	26	03 桃園市	1 一般
5214	1010	元智大學	520201	(動力)機械工程學系	D 日	B 學士	523	20	118	03 桃園市	1 一般
5215	1010	元智大學	520201	(動力)機械工程學系	N 職	M 碩士	48	0	7	03 桃園市	1 一般
5216	1010	元智大學	520404	化學工程與材料科(技)學系	D 日	D 博士	16	0	2	03 桃園市	1 一般
5217	1010	元智大學	520404	化學工程與材料科(技)學系	D 日	M 碩士	79	0	43	03 桃園市	1 一般
5218	1010	元智大學	520404	化學工程與材料科(技)學系	D 日	B 學士	509	21	110	03 桃園市	1 一般
5219	1010	元智大學	520404	化學工程與材料科(技)學系	N 職	M 碩士	45	0	7	03 桃園市	1 一般
5220	1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	D 博士	36	0	2	03 桃園市	1 一般
5221	1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	108	0	24	03 桃園市	1 一般
5222	1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 學士	476	20	101	03 桃園市	1 一般
5223	1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	89	0	27	03 桃園市	1 一般
5224	1010	元智大學	819918	文化產業與文化政策學位學程	D 日	D 博士	9	0	0	03 桃園市	1 一般
5225	1010	元智大學	999901	通識及共同科目	D 日		0	27	0	03 桃園市	1 一般
5226	1010	元智大學	999903	軍訓教官	D 日		0	7	0	03 桃園市	1 一般
5227	1011	中華大學	220301	外國語文學系	D 日	B 學士	333	9	93	18 新竹市	1 一般
5228	1011	中華大學	220321	應用日語學系	D 日	B 學士	395	8	88	18 新竹市	1 一般
5229	1011	中華大學	230126	創新設計與管理學位學程	D 日	B 學士	13	0	21	18 新竹市	1 一般
5230	1011	中華大學	230303	工業(產品)設計學系	D 日	B 學士	272	7	24	18 新竹市	1 一般
5231	1011	中華大學	230499	建築與設計學院	P 進	B 學士	78	0	3	18 新竹市	1 一般
5232	1011	中華大學	310804	行政管理(暨政策)學系	D 日	M 碩士	38	0	22	18 新竹市	1 一般
5233	1011	中華大學	310804	行政管理(暨政策)學系	D 日	B 學士	180	9	43	18 新竹市	1 一般
5234	1011	中華大學	310804	行政管理(暨政策)學系	N 職	M 碩士	38	0	27	18 新竹市	1 一般
5235	1011	中華大學	340301	企業管理學系	D 日	M 碩士	76	0	34	18 新竹市	1 一般
5236	1011	中華大學	340301	企業管理學系	D 日	B 學士	337	17	93	18 新竹市	1 一般
5237	1011	中華大學	340301	企業管理學系	N 職	M 碩士	28	0	25	18 新竹市	1 一般
5238	1011	中華大學	340301	企業管理學系	N 修	C 二技	80	0	46	18 新竹市	2 技職
5239	1011	中華大學	340307	國際企業(與)(管理)學系	D 日	B 學士	169	7	46	18 新竹市	1 一般
5240	1011	中華大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	0	0	3	18 新竹市	1 一般
5241	1011	中華大學	340504	(應用)財務(金融)管理學系	D 日	B 學士	364	11	47	18 新竹市	1 一般
5242	1011	中華大學	340519	國際金融(管理)學位學程	D 日	B 學士	6	0	25	18 新竹市	1 一般
5243	1011	中華大學	349901	(商務)科技管理系	D 日	D 博士	68	0	10	18 新竹市	1 一般
5244	1011	中華大學	349901	(商務)科技管理系	D 日	M 碩士	98	0	90	18 新竹市	1 一般
5245	1011	中華大學	349901	(商務)科技管理系	D 日	B 學士	154	11	49	18 新竹市	1 一般
5246	1011	中華大學	349901	(商務)科技管理系	N 職	M 碩士	70	0	24	18 新竹市	1 一般
5247	1011	中華大學	349901	(商務)科技管理系	N 修	C 二技	68	0	46	18 新竹市	2 技職
5248	1011	中華大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	75	0	56	18 新竹市	1 一般
5249	1011	中華大學	349906	工業管理(與經營資訊)學系	D 日	B 學士	155	10	50	18 新竹市	1 一般
5250	1011	中華大學	349906	工業管理(與經營資訊)學系	N 修	C 二技	57	0	23	18 新竹市	2 技職
5251	1011	中華大學	349927	營建管理學系	D 日	M 碩士	2	0	7	18 新竹市	1 一般
5252	1011	中華大學	349927	營建管理學系	D 日	B 學士	139	7	37	18 新竹市	1 一般
5253	1011	中華大學	349927	營建管理學系	N 職	M 碩士	13	0	14	18 新竹市	1 一般
5254	1011	中華大學	349999	管理學院(不分系)	P 進	B 學士	62	0	16	18 新竹市	1 一般
5255	1011	中華大學	420610	生物資訊學系	D 日	M 碩士	7	0	2	18 新竹市	1 一般
5256	1011	中華大學	420610	生物資訊學系	D 日	B 學士	163	9	38	18 新竹市	1 一般
5257	1011	中華大學	460203	應用統計(資訊)學系	D 日	B 學士	5	0	23	18 新竹市	1 一般
5258	1011	中華大學	480109	資訊管理(技術)學系	D 日	M 碩士	45	0	33	18 新竹市	1 一般
5259	1011	中華大學	480109	資訊管理(技術)學系	D 日	B 學士	366	12	103	18 新竹市	1 一般
5260	1011	中華大學	480109	資訊管理(技術)學系	N 職	M 碩士	23	0	25	18 新竹市	1 一般
5261	1011	中華大學	480109	資訊管理(技術)學系	P 進	B 學士	58	0	11	18 新竹市	1 一般
5262	1011	中華大學	520101	電機(與控制)工程學系	D 日	M 碩士	54	0	31	18 新竹市	1 一般
5263	1011	中華大學	520101	電機(與控制)工程學系	D 日	B 學士	363	15	69	18 新竹市	1 一般
5264	1011	中華大學	520101	電機(與控制)工程學系	N 職	M 碩士	25	0	7	18 新竹市	1 一般
5265	1011	中華大學	520103	(微)電子(工程)學系	D 日	B 學士	187	10	56	18 新竹市	1 一般
5266	1011	中華大學	520114	資訊工程學系	D 日	M 碩士	65	0	18	18 新竹市	1 一般
5267	1011	中華大學	520114	資訊工程學系	D 日	B 學士	398	18	80	18 新竹市	1 一般
5268	1011	中華大學	520114	資訊工程學系	N 職	M 碩士	20	0	9	18 新竹市	1 一般
5269	1011	中華大學	520120	資訊學系	D 日	B 學士	1	0	2	18 新竹市	1 一般
5270	1011	中華大學	520201	(動力)機械工程學系	D 日	M 碩士	25	0	12	18 新竹市	1 一般
5271	1011	中華大學	520201	(動力)機械工程學系	D 日	B 學士	216	13	20	18 新竹市	1 一般
5272	1011	中華大學	520201	(動力)機械工程學系	N 職	M 碩士	14	0	6	18 新竹市	1 一般
5273	1011	中華大學	520231	光機電暨材料學系	D 日	B 學士	147	0	21	18 新竹市	1 一般
5274	1011	中華大學	520301	土木工程學系	D 日	D 博士	33	0	5	18 新竹市	1 一般
5275	1011	中華大學	520301	土木工程學系	D 日	M 碩士	26	0	16	18 新竹市	1 一般
5276	1011	中華大學	520301	土木工程學系	D 日	B 學士	177	11	34	18 新竹市	1 一般
5277	1011	中華大學	520301	土木工程學系	N 職	M 碩士	26	0	0	18 新竹市	1 一般
5278	1011	中華大學	521302	工程科學(及海洋工程)學系	D 日	D 博士	13	1	0	18 新竹市	1 一般
5279	1011	中華大學	580109	建築(與)都市計劃學系	D 日	M 碩士	20	0	9	18 新竹市	1 一般
5280	1011	中華大學	580109	建築(與)都市計劃學系	D 日	B 學士	452	11	69	18 新竹市	1 一般
5281	1011	中華大學	580202	景觀建築(與)(管理)學系	D 日	M 碩士	11	0	5	18 新竹市	1 一般
5282	1011	中華大學	580202	景觀建築(與)(管理)學系	D 日	B 學士	173	7	50	18 新竹市	1 一般
5283	1011	中華大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	420	10	115	18 新竹市	1 一般
5284	1011	中華大學	810102	餐旅(行銷)(暨遊憩)管理學系	P 進	B 學士	43	0	0	18 新竹市	1 一般
5285	1011	中華大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	M 碩士	25	0	1	18 新竹市	1 一般
5286	1011	中華大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	B 學士	343	8	100	18 新竹市	1 一般
5287	1011	中華大學	810222	觀光與會(議)展(覽)學系	D 日	B 學士	198	7	50	18 新竹市	1 一般
5288	1011	中華大學	840102	運輸科技與(物流)管理學系	D 日	M 碩士	32	0	36	18 新竹市	1 一般
5289	1011	中華大學	840102	運輸科技與(物流)管理學系	D 日	B 學士	211	10	58	18 新竹市	1 一般
5290	1011	中華大學	999901	通識及共同科目	D 日		0	34	0	18 新竹市	1 一般
5291	1011	中華大學	999903	軍訓教官	D 日		0	6	0	18 新竹市	1 一般
5292	1012	大葉大學	140106	教育專業發展研究所	D 日	M 碩士	51	6	20	07 彰化縣	1 一般
5293	1012	大葉大學	140106	教育專業發展研究所	N 職	M 碩士	48	0	20	07 彰化縣	1 一般
5294	1012	大葉大學	210606	造形藝術學系	D 日	M 碩士	21	0	0	07 彰化縣	1 一般
5295	1012	大葉大學	210606	造形藝術學系	D 日	B 學士	468	13	98	07 彰化縣	1 一般
5296	1012	大葉大學	210606	造形藝術學系	N 職	M 碩士	13	0	0	07 彰化縣	1 一般
5297	1012	大葉大學	210606	造形藝術學系	P 進	B 學士	71	0	11	07 彰化縣	1 一般
5298	1012	大葉大學	220308	英語學系	D 日	M 碩士	16	0	2	07 彰化縣	1 一般
5299	1012	大葉大學	220308	英語學系	D 日	B 學士	210	9	48	07 彰化縣	1 一般
5300	1012	大葉大學	220321	應用日語學系	D 日	B 學士	479	10	96	07 彰化縣	1 一般
5301	1012	大葉大學	220321	應用日語學系	P 進	B 學士	88	0	9	07 彰化縣	1 一般
5302	1012	大葉大學	220327	歐洲語文學系	D 日	B 學士	62	5	25	07 彰化縣	1 一般
5303	1012	大葉大學	220345	文創產業國際人才學位學程	D 日	B 學士	71	0	0	07 彰化縣	1 一般
5304	1012	大葉大學	229917	外語服務產業學位學程	D 日	M 碩士	21	0	2	07 彰化縣	1 一般
5305	1012	大葉大學	230201	視覺(傳達)設計學系	D 日	B 學士	459	10	118	07 彰化縣	1 一般
5306	1012	大葉大學	230201	視覺(傳達)設計學系	P 進	B 學士	97	0	13	07 彰化縣	1 一般
5307	1012	大葉大學	230303	工業(產品)設計學系	D 日	M 碩士	6	0	0	07 彰化縣	1 一般
5308	1012	大葉大學	230303	工業(產品)設計學系	D 日	B 學士	483	11	97	07 彰化縣	1 一般
5309	1012	大葉大學	230324	綠色產品設計學位學程	D 日	B 學士	86	1	0	07 彰化縣	1 一般
5310	1012	大葉大學	230402	空間設計學系	D 日	B 學士	450	11	74	07 彰化縣	1 一般
5311	1012	大葉大學	230402	空間設計學系	P 進	B 學士	72	0	9	07 彰化縣	1 一般
5312	1012	大葉大學	239999	設計(暨藝術)學院(不分系)	D 日	M 碩士	66	0	23	07 彰化縣	1 一般
5313	1012	大葉大學	239999	設計(暨藝術)學院(不分系)	N 職	M 碩士	26	0	20	07 彰化縣	1 一般
5314	1012	大葉大學	310734	歐洲文化與旅遊學位學程	D 日	B 學士	166	2	0	07 彰化縣	1 一般
